task,model,duplicates,field_type,metric,mean,sem
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,16,uuid,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthdate,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthdate,squad_f1,0.02609980482146108,0.006479980291739671
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthdate,squad_recall,0.042830540037243944,0.008767873061434754
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthdate,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthplace,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthplace,squad_f1,0.010117264054597064,0.0033099994106506147
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthplace,squad_recall,0.05810055865921788,0.016858766520651273
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,birthplace,prefix_match,0.0446927374301676,0.015487453539603605
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,email,exact_match,0.055865921787709494,0.017213941398937716
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,email,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,email,squad_recall,0.4111066773077946,0.027822343027797018
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,email,prefix_match,0.01675977653631285,0.009621746911736727
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,nationality,exact_match,0.10614525139664804,0.023087332608615597
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,nationality,squad_f1,0.15195377976407853,0.022935549404499017
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,nationality,squad_recall,0.36499068901303533,0.035987749243428915
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,nationality,prefix_match,0.29608938547486036,0.03421843754304875
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,occupation,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,occupation,squad_f1,0.002965972574911122,0.001571530111842287
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,occupation,squad_recall,0.009310986964618248,0.004891194089117209
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,occupation,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,university,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,university,squad_f1,0.1874690196439742,0.013063612258822778
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,university,squad_recall,0.3477121574886938,0.01897254195811302
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,university,prefix_match,0.00558659217877095,0.005586592178770949
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,uuid,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,uuid,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,uuid,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,64,uuid,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthdate,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthdate,squad_f1,0.025150218071566383,0.008177724853356853
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthdate,squad_recall,0.04868913857677902,0.014636830275931002
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthdate,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthplace,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthplace,squad_f1,0.014833363626976872,0.006161026541780942
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthplace,squad_recall,0.05524344569288389,0.0218387711417427
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,birthplace,prefix_match,0.033707865168539325,0.01923882349523735
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,email,exact_match,0.033707865168539325,0.019238823495237353
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,email,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,email,squad_recall,0.4785090065988943,0.03921939837807687
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,email,prefix_match,0.02247191011235955,0.015799497751029644
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,nationality,exact_match,0.02247191011235955,0.01579949775102964
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,nationality,squad_f1,0.06250613503718176,0.017876059654006116
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,nationality,squad_recall,0.2340823970037453,0.04446422984613946
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,nationality,prefix_match,0.19101123595505617,0.04190437486571199
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,occupation,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,occupation,squad_f1,0.0027500589298342106,0.0019978285746980622
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,occupation,squad_recall,0.009363295880149811,0.006716462902478334
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,occupation,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,university,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,university,squad_f1,0.15977551728230646,0.020008378750462928
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,university,squad_recall,0.2781166399143927,0.02864383842698326
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,university,prefix_match,0.02247191011235955,0.015799497751029644
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,uuid,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,uuid,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,uuid,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-1b-500b_toks-standard-hf,256,uuid,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthdate,exact_match,0.0004,0.00040000000000000013
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthdate,squad_f1,0.029999506456242487,0.00174107314088621
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthdate,squad_recall,0.0524,0.002583264251013646
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthdate,prefix_match,0.0004,0.00040000000000000013
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthplace,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthplace,squad_f1,0.01706148642241333,0.0011222039041722915
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthplace,squad_recall,0.10007333333333333,0.005692601838414548
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,birthplace,prefix_match,0.0604,0.004765482129645559
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,email,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,email,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,email,squad_recall,0.8234358441558441,0.0020748399327312076
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,email,prefix_match,0.0548,0.004552699729823174
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,nationality,exact_match,0.0012,0.0006925430285105288
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,nationality,squad_f1,0.09000388037636524,0.0018937463846236675
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,nationality,squad_recall,0.5909333333333333,0.009782618273885655
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,nationality,prefix_match,0.5644,0.009918689841065975
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,occupation,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,occupation,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,occupation,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,occupation,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,university,exact_match,0.0188,0.0027169057088261774
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,university,squad_f1,0.29019393702296864,0.005489188618909357
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,university,squad_recall,0.311721746031746,0.005746768583115457
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,university,prefix_match,0.0404,0.003938697924001615
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,uuid,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,uuid,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,uuid,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,uuid,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthdate,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthdate,squad_f1,0.03456805641296763,0.0030186459786514476
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthdate,squad_recall,0.0593505039193729,0.004492515262985237
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthdate,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthplace,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthplace,squad_f1,0.013153018440831537,0.001631035251568803
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthplace,squad_recall,0.08368794326241134,0.008776062604263495
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,birthplace,prefix_match,0.055991041433370664,0.007697769515085102
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,email,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,email,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,email,squad_recall,0.8217622958104481,0.00336594932350304
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,email,prefix_match,0.055991041433370664,0.007697769515085109
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,nationality,exact_match,0.0022396416573348264,0.0015827778493468093
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,nationality,squad_f1,0.08982734141303951,0.0033865845307752226
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,nationality,squad_recall,0.5777342291899962,0.016450201963301776
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,nationality,prefix_match,0.5576707726763718,0.016629505424064862
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,occupation,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,occupation,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,occupation,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,occupation,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,university,exact_match,0.020156774916013438,0.004705506665937504
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,university,squad_f1,0.30094450570695114,0.009147500429151058
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,university,squad_recall,0.32849418840460276,0.009640052403827438
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,university,prefix_match,0.043673012318029114,0.006842697681599671
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,uuid,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,uuid,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,uuid,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,uuid,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthdate,exact_match,0.0011198208286674132,0.0011198208286674132
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthdate,squad_f1,0.04259246666630822,0.003371379324211026
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthdate,squad_recall,0.0761478163493841,0.005112726099967449
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthdate,prefix_match,0.0011198208286674132,0.0011198208286674132
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthplace,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthplace,squad_f1,0.01745495813465953,0.002152740025447843
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthplace,squad_recall,0.09654721911160881,0.009499038754427262
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,birthplace,prefix_match,0.0593505039193729,0.007911224188821557
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,email,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,email,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,email,squad_recall,0.839307488579605,0.0036698621962899776
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,email,prefix_match,0.12206047032474804,0.010960677366308458
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,nationality,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,nationality,squad_f1,0.09076861072622214,0.0029996284865046606
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,nationality,squad_recall,0.5992907801418439,0.016310835856493483
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,nationality,prefix_match,0.5789473684210527,0.016531235315400006
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,occupation,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,occupation,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,occupation,squad_recall,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,occupation,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,university,exact_match,0.0167973124300112,0.004302877690373984
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,university,squad_f1,0.29960814673713804,0.009067238951272028
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,university,squad_recall,0.3192081186202127,0.009542084064360197
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,university,prefix_match,0.043673012318029114,0.0068426976815996665
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,uuid,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,uuid,squad_f1,0.0007465472191116088,0.0007465472191116085
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,uuid,squad_recall,0.0011198208286674132,0.0011198208286674132
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,uuid,prefix_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthdate,exact_match,0.006726457399103139,0.003874785146623882
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthdate,squad_f1,0.13425224008908748,0.008461186493902978
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthdate,squad_recall,0.2645739910313901,0.012938477874852396
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthdate,prefix_match,0.04708520179372197,0.010041283946481008
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthplace,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthplace,squad_f1,0.017342262404732713,0.002856688263784407
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthplace,squad_recall,0.09697309417040359,0.013391229064882458
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,birthplace,prefix_match,0.06502242152466367,0.011688321860665036
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,email,exact_match,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,email,squad_f1,0.0,0.0
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,email,squad_recall,0.8812219730941704,0.005500793908080777
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,email,prefix_match,0.3721973094170404,0.022914912090913276
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,nationality,exact_match,0.004484304932735426,0.0031673176337827518
yago_full_prefix_gen,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,nationality,squad_f1,0.10357895806847225,0.005125387705540704
